times, Ki67_negative_std, Ki67_positive_std, apoptotic_std, necrotic_std
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30.00000000,3.94461658,3.87814389,0.00000000,0.00000000
60.00000000,4.33128157,4.21900462,0.00000000,0.00000000
90.00000000,5.05964426,4.86723741,0.00000000,0.00000000
120.00000000,7.15262190,6.20403095,0.00000000,0.00000000
150.00000000,8.00062498,6.34428877,0.00000000,0.00000000
180.00000000,8.67179336,6.60378679,0.00000000,0.00000000
210.00000000,7.62954782,6.18061486,0.00000000,0.00000000
240.00000000,7.11407056,6.16765758,0.00000000,0.00000000
270.00000000,6.92026011,6.73498330,0.00000000,0.00000000
300.00000000,10.35567477,8.10493677,0.00000000,0.00000000
330.00000000,13.75645303,10.22203502,0.00000000,0.00000000
360.00000000,13.23971299,9.53100205,0.00000000,0.00000000
390.00000000,11.20000000,7.75628777,0.00000000,0.00000000
420.00000000,10.64894361,7.11688134,0.00000000,0.00000000
450.00000000,9.98448797,7.21110255,0.00000000,0.00000000
480.00000000,10.16907075,6.69029147,0.00000000,0.00000000
510.00000000,9.04212364,6.58483105,0.00000000,0.00000000
540.00000000,9.58384057,7.21734023,0.00000000,0.00000000
570.00000000,12.01499064,7.17565328,0.00000000,0.00000000
600.00000000,7.31026675,5.86941224,0.00000000,0.00000000
630.00000000,6.61891230,6.92892488,0.00000000,0.00000000
660.00000000,7.90948797,4.43283205,0.00000000,0.00000000
690.00000000,10.89770618,6.30000000,0.00000000,0.00000000
720.00000000,12.82536549,6.33166645,0.00000000,0.00000000
750.00000000,12.47757989,6.37181293,0.00000000,0.00000000
780.00000000,10.88531120,6.49307323,0.00000000,0.00000000
810.00000000,10.48808848,8.12711511,0.00000000,0.00000000
840.00000000,8.22192192,7.65571682,0.00000000,0.00000000
870.00000000,8.94930165,8.73842091,0.00000000,0.00000000
900.00000000,5.50999093,8.64927743,0.00000000,0.00000000
930.00000000,7.05974504,8.17557337,0.00000000,0.00000000
960.00000000,8.61916469,7.97496081,0.00000000,0.00000000
990.00000000,9.36162379,8.64638653,0.00000000,0.00000000
1020.00000000,13.82787041,11.10900536,0.00000000,0.00000000
1050.00000000,12.07021127,9.48683298,0.00000000,0.00000000
1080.00000000,9.01609672,6.93181073,0.00000000,0.00000000
1110.00000000,11.54296322,10.74290464,0.00000000,0.00000000
1140.00000000,9.48683298,11.34724636,0.00000000,0.00000000
1170.00000000,8.93308457,11.08873302,0.00000000,0.00000000
1200.00000000,9.03548560,9.16733331,0.00000000,0.00000000
1230.00000000,9.64157663,10.64001880,0.00000000,0.00000000
1260.00000000,9.54777461,10.42544963,0.00000000,0.00000000
1290.00000000,11.51911455,7.57957782,0.00000000,0.00000000
1320.00000000,15.39123127,6.72681202,0.00000000,0.00000000
1350.00000000,13.33566646,6.19758017,0.00000000,0.00000000
1380.00000000,14.24921050,9.41328848,0.00000000,0.00000000
1410.00000000,16.17683529,7.58946638,0.00000000,0.00000000
1440.00000000,15.57594299,10.75918213,0.00000000,0.00000000
1470.00000000,15.37823137,12.32436611,0.00000000,0.00000000
1500.00000000,15.61697794,14.21267040,0.00000000,0.00000000
1530.00000000,16.25423022,12.10784869,0.00000000,0.00000000
1560.00000000,16.73439572,11.46123903,0.00000000,0.00000000
1590.00000000,15.14463601,11.77667186,0.00000000,0.00000000
1620.00000000,14.58389523,10.35808863,0.00000000,0.00000000
1650.00000000,11.55897919,12.89534800,0.00000000,0.00000000
1680.00000000,11.77964346,13.86506401,0.00000000,0.00000000
1710.00000000,12.09793371,12.10950040,0.00000000,0.00000000
1740.00000000,12.60317420,13.65613415,0.00000000,0.00000000
1770.00000000,12.22292927,15.64129151,0.00000000,0.00000000
1800.00000000,14.72582765,13.87263493,0.00000000,0.00000000
1830.00000000,13.30000000,16.14187102,0.00000000,0.00000000
1860.00000000,21.38130024,13.88128236,0.00000000,0.00000000
1890.00000000,19.74056737,11.44945414,0.00000000,0.00000000
1920.00000000,14.65639792,15.86348007,0.00000000,0.00000000
1950.00000000,13.60735095,18.05796223,0.00000000,0.00000000
1980.00000000,16.62197341,17.45393938,0.00000000,0.00000000
2010.00000000,16.08881599,16.87601849,0.00000000,0.00000000
2040.00000000,16.28619047,16.64001202,0.00000000,0.00000000
2070.00000000,19.18958051,15.37823137,0.00000000,0.00000000
2100.00000000,20.81249625,14.57703674,0.00000000,0.00000000
2130.00000000,21.49511572,16.18672295,0.00000000,0.00000000
2160.00000000,21.13504199,18.78935869,0.00000000,0.00000000
2190.00000000,24.12985702,15.32970972,0.00000000,0.00000000
2220.00000000,22.49911109,18.87432118,0.00000000,0.00000000
2250.00000000,17.18167629,20.04395171,0.00000000,0.00000000
2280.00000000,14.58800877,21.38317095,0.00000000,0.00000000
2310.00000000,15.42108946,22.77740108,0.00000000,0.00000000
2340.00000000,17.13738603,25.21824736,0.00000000,0.00000000
2370.00000000,14.25657743,26.01249700,0.00000000,0.00000000
2400.00000000,14.27900557,29.57093167,0.00000000,0.00000000
2430.00000000,17.47827223,29.87791827,0.00000000,0.00000000
2460.00000000,25.58515194,32.02873710,0.00000000,0.00000000
2490.00000000,23.08246087,29.85699248,0.00000000,0.00000000
2520.00000000,25.38917092,31.32985796,0.00000000,0.00000000
2550.00000000,23.63577796,31.34788669,0.00000000,0.00000000
2580.00000000,20.59150310,29.46794869,0.00000000,0.00000000
2610.00000000,24.98979792,31.13920359,0.00000000,0.00000000
2640.00000000,25.57420576,32.81904935,0.00000000,0.00000000
2670.00000000,28.27383950,31.81964802,0.00000000,0.00000000
2700.00000000,32.93159577,29.92139703,0.00000000,0.00000000
2730.00000000,37.34287081,31.09405088,0.00000000,0.00000000
2760.00000000,36.10276998,30.00000000,0.00000000,0.00000000
2790.00000000,33.51432530,28.60157338,0.00000000,0.00000000
2820.00000000,29.72810118,28.73482208,0.00000000,0.00000000
2850.00000000,36.41826465,30.23656727,0.00000000,0.00000000
2880.00000000,34.28716961,31.29872202,0.00000000,0.00000000
2910.00000000,32.01312231,32.76339421,0.00000000,0.00000000
2940.00000000,29.76172038,32.09423624,0.00000000,0.00000000
2970.00000000,28.67472755,29.74978992,0.00000000,0.00000000
3000.00000000,32.96194776,28.08932181,0.00000000,0.00000000
3030.00000000,32.39212867,32.12849203,0.00000000,0.00000000
3060.00000000,31.13904302,32.68883601,0.00000000,0.00000000
3090.00000000,31.83724234,34.95711659,0.00000000,0.00000000
3120.00000000,26.86279956,34.40581346,0.00000000,0.00000000
3150.00000000,24.73236746,36.69822884,0.00000000,0.00000000
3180.00000000,25.75674669,35.82513084,0.00000000,0.00000000
3210.00000000,27.37590181,39.27200020,0.00000000,0.00000000
3240.00000000,21.89611838,39.57221247,0.00000000,0.00000000
3270.00000000,30.16968677,39.85975414,0.00000000,0.00000000
3300.00000000,31.13840073,38.89421551,0.00000000,0.00000000
3330.00000000,38.35413928,36.25755094,0.00000000,0.00000000
3360.00000000,40.89792171,38.49688299,0.00000000,0.00000000
3390.00000000,39.34221651,36.06951622,0.00000000,0.00000000
3420.00000000,32.00328108,39.74871067,0.00000000,0.00000000
3450.00000000,31.96310373,38.17381301,0.00000000,0.00000000
3480.00000000,33.49268577,40.80551433,0.00000000,0.00000000
3510.00000000,35.57260182,38.37824905,0.00000000,0.00000000
3540.00000000,31.69794946,40.46492308,0.00000000,0.00000000
3570.00000000,33.10951525,41.81865612,0.00000000,0.00000000
3600.00000000,30.94656685,45.85640631,0.00000000,0.00000000
